User,Tweets,Tweets_with_Emoji,Race
115372577,1685,570,black
884740415097901056,307,0,black
900719527817879552,394,223,black
75266683,211,33,black
203825756,0,0,white
577290239,321,123,black
901637974651219969,58,27,black
801732704383500288,28,10,black
4121418135,106,91,black
1568077166,661,576,black
1017267565,55,25,black
922090482020306946,901,342,black
891991849271001089,92,88,black
854320801302097921,30,12,black
2150414959,28,14,black
219626745,256,93,black
947204432558809088,10,4,black
2615097124,123,90,black
2665462039,326,72,black
109195217,375,49,black
3973414517,1604,393,black
118676592,159,61,black
367722567,2209,906,black
497076579,82,49,black
841943132379971584,68,34,black
2870866295,399,58,black
478474361,69,36,black
141972782,87,47,white
46112464,126,0,black
92506373,932,148,black
890323154786299908,194,77,black
771094712354824192,73,0,white
964887610048045057,9,1,black
725240205704306688,1686,667,black
950062590809567232,2,2,black
923812267199778816,51,32,black
288279541,565,52,black
3299273639,668,305,black
2211940097,910,614,black
2804558260,342,140,black
914845958713806848,52,38,black
3962058677,261,144,black
880898798662373377,34,5,black
429177255,16,7,black
820933192819605504,1949,1145,black
763724012056870912,69,20,white
962062920984268800,0,0,black
856835193705025537,60,10,black
450542262,983,243,black
949992698315968512,0,0,black
448333587,492,117,black
510402307,25,2,white
812198434254032896,0,0,black
927815063179874304,530,55,black
175011576,325,85,black
4650925463,0,0,black
476619951,779,228,black
2393620420,0,0,black
895506195133464576,22,12,black
940644368263901185,256,154,black
150665067,19,7,hispanic
1872235178,105,61,black
151789252,196,12,white
818824097505349633,247,43,black
1037538390,0,0,black
722530332365492224,63,24,black
583038187,1494,1051,black
885936891354374144,0,0,black
964130698406834178,0,0,black
926719045071720448,0,0,black
1289770057,51,35,black
971290695435767808,96,76,black
16556171,12,2,hispanic
1076623442,24,0,white
2839537655,46,26,black
186916161,4,0,black
922070397792735232,0,0,black
856861364089999362,344,43,black
948979891915165697,0,0,black
2496497009,50,30,black
965195003130769408,2043,595,black
778533291871830016,37,12,black
23436569,1011,5,white
924029433299824642,40,21,black
399324587,20,0,black
781338662,0,0,black
422741152,295,152,black
835706644671655937,320,179,black
835617079428538368,42,13,black
2725599742,575,221,black
925967718,829,341,black
787946195650043904,96,35,black
353508944,182,16,black
424492919,509,1,black
890617122359046144,136,96,black
758403597054963712,43,1,white
55195056,2351,1189,black
626302051,0,0,black
916634161548615681,276,66,black
877875273244569600,176,0,black
823611821047291904,209,10,white
377072512,141,40,white
45348228,0,0,black
1586453935,867,630,black
188022105,288,191,black
900692125523816448,0,0,black
875811036280049665,343,300,black
2814372364,357,206,black
707391096272375809,216,138,black
931892462,1,0,black
561770972,45,4,white
911292104546160640,589,492,black
421792650,176,138,black
782993136633188352,25,9,black
954748659236777985,721,192,black
737624496,83,55,black
932570173256724480,0,0,black
373869054,112,60,black
132982628,306,11,white
924455036519841792,249,154,black
929204369526009856,666,47,black
184079019,116,80,white
929728024681074688,1509,720,black
49340867,1453,873,black
1313763697,3,0,black
768143411568402432,390,18,black
894133770072322049,126,114,black
854260206875889664,0,0,black
883606647289073664,78,18,black
173393476,32,23,black
2242110647,287,61,black
761660474652057601,185,55,black
410034032,282,162,black
789029875403333632,362,37,black
1114471020,2154,1081,black
520169582,293,84,black
364144318,122,75,white
932387624731463681,524,345,black
718176254,35,10,black
233923348,2023,1134,black
4224322431,105,42,black
946228934,19,8,black
23418936,172,49,black
959783914125611008,0,0,black
948546746669588480,0,0,black
95161443,80,15,white
726875785131360264,524,228,black
3064356819,28,4,black
737586674733965313,80,1,black
16079936,124,0,white
534083875,3249,0,white
4546550603,1539,298,black
197413808,166,129,black
565469382,13,10,black
1660053084,828,556,black
284487022,12,4,black
943440298277068800,0,0,black
174704212,0,0,black
915882207587205120,27,15,black
348054510,1545,821,black
62230613,20,11,white
954947149053210624,0,0,black
14783779,913,380,white
863353504437547008,5,1,black
800462525137461252,46,21,black
854668703706873856,17,2,black
972841113643028485,211,124,black
42588743,271,178,black
771538466446331905,61,46,black
57302464,179,104,hispanic
875476143373209600,337,130,black
3178200612,68,21,black
903308501195337729,0,0,black
881514399005126656,468,261,black
459071919,611,0,black
129438609,63,8,white
564970054,597,387,black
818836,231,22,white
955984197310648320,110,29,black
979222351287078913,0,0,black
846127459162566656,16,6,black
974347458699563010,0,0,black
2302694034,375,330,black
734309784,133,31,black
734706901053755393,165,103,black
3052079909,10,0,black
593043207,91,0,black
1640948372,0,0,black
46145603,1167,8,black
759119908298981377,10,0,black
884808295181160449,0,0,black
3697905628,4,0,black
96614825,26,14,white
3111263956,544,364,black
965687940205678593,27,10,black
3043615668,183,121,black
1390345898,36,30,black
853618248511836164,1773,1273,black
3354981837,214,34,black
215220547,1,0,black
2873647202,15,0,black
777527504320036864,632,351,black
876745910885249024,0,0,black
872112121202520064,131,73,black
957680683568295936,0,0,black
345312566,128,61,black
2340641010,66,10,black
862012809781145605,19,6,black
47272752,0,0,black
955521547,42,24,black
584150667,0,0,black
223425111,813,536,black
908234118395297792,355,289,black
58777754,0,0,black
877160758903267333,97,19,black
936361577166536705,2,2,black
2542753144,2,1,black
946643315461672960,0,0,black
1386383946,346,133,black
2171141429,1214,913,black
343541961,12,10,black
265353483,700,375,black
734410122231971841,18,1,black
917305706168143872,0,0,black
229507978,150,55,black
286189785,327,163,black
914772492820074497,0,0,black
229396458,0,0,black
738352984875241472,228,0,black
2755536431,1,0,black
756995994,2571,1581,black
948108655236386816,0,0,black
599502965,0,0,black
835103516804984833,5,0,white
967311234541539333,0,0,black
930079592517459969,0,0,black
960194249009528832,0,0,black
907557128621248513,14,0,black
210823663,76,0,white
1303740728,0,0,black
762699066941837316,1043,305,black
459579665,0,0,white
1635622458,61,42,black
834016426776227844,156,94,black
3683979615,183,67,black
952552344125919237,40,15,black
504623341,290,67,black
1435730810,6,2,black
183915898,73,0,white
829772602642153474,38,26,black
897135184134500352,920,105,black
899861675159040001,124,94,black
762713852903555073,259,127,black
907859346012491776,0,0,white
808674531627978752,0,0,black
2242761998,90,55,black
2723998299,33,1,black
786477076807376896,41,30,black
861851668291497984,1,0,black
964508848634716165,0,0,black
349546001,1,0,black
981571071769022465,1,0,black
105088384,2464,1196,black
159957827,638,376,black
3002730375,91,0,black
974428320434741248,964,522,black
3398417199,658,11,black
3336368712,305,104,black
895623783918309376,7,0,black
904626638356393984,0,0,black
970198952061689857,19,12,black
889955772356071425,2,0,black
957653509129887745,0,0,black
406214755,49,18,black
2752798618,10,0,black
310449820,780,383,black
628837679,384,199,black
322010071,630,111,black
957714046509252608,0,0,black
4188694025,71,37,black
557519432,53,0,black
911562752157736960,13,6,black
759033558958739456,9,6,black
862034947909070849,222,176,black
3746919861,1048,587,black
849192540339351552,1715,1413,black
703681592,66,33,black
3158608943,5,3,black
857876442109140992,88,47,black
757339281635602433,1991,1411,black
941423600,235,163,black
823885498204778496,8,0,black
974225191038603265,5,0,black
3385698135,82,4,white
833607076106629120,0,0,black
719626883789361153,1518,580,black
965978053762600961,733,291,black
2286920626,261,45,black
47384799,437,49,white
1522020620,54,29,black
973283785411321864,614,172,black
958412869682585605,0,0,black
892811763531558926,0,0,black
368170342,324,238,black
782537188244393984,55,25,black
348398503,1792,916,black
922475719858454528,0,0,black
3675085575,104,54,black
869479088582512640,49,22,black
724753045813362688,480,249,black
752588622,815,262,black
976448170040360961,0,0,black
2215832829,490,129,black
563841224,226,61,black
2154025846,149,104,black
822603929422852096,31,7,black
743081290006695936,54,40,black
419424869,183,41,black
772361077367664640,2,0,black
3948265763,157,5,black
928230989528170496,574,243,black
971318800971980800,157,127,black
463253573,99,13,black
957607852981485568,7,4,black
735588904498286592,181,42,black
3965081649,0,0,black
3342925083,83,20,black
869962565107027968,153,59,black
107435347,753,234,black
890919953557331968,498,14,black
379052306,323,223,black
933962185876955137,164,41,black
857953300292960256,288,55,black
159071185,134,81,white
948969170217168896,0,0,black
333642794,429,97,black
3046179087,38,6,white
3347753891,134,48,black
791612284934160384,22,11,black
912264214873624582,91,44,black
783204022912163840,4,0,white
2858819446,119,7,black
963324807621300225,0,0,black
1211867270,82,70,black
2251698059,28,5,black
1213178748,52,1,white
2226375470,415,7,white
918483534817517568,0,0,black
955832221671264256,7,4,black
770616572889206784,45,0,black
905806464614326273,242,174,black
559570575,480,341,black
115110146,1018,71,black
936305319537512448,1986,248,black
131850218,16,9,white
576679809,3121,1271,black
558813997,1,0,black
834426103653613569,183,106,black
922215239961243648,776,186,white
40874292,9,4,white
781654364146503680,1036,456,black
966045569872515073,366,201,black
3380202304,1270,522,black
1553375940,3,1,black
105791827,370,49,black
921720337666134016,19,13,black
712196511552118784,46,2,black
734362750672113665,311,208,black
2862384340,0,0,white
1087092456,162,28,black
852812358195924994,447,357,black
822343595487272960,0,0,black
409164366,505,2,black
951221443576156160,348,250,black
913686017307238400,123,2,black
381069812,792,532,black
762681932199129088,184,0,black
971754923762339840,0,0,black
957259875276541954,98,80,black
245278010,162,6,white
903849992942649345,13,3,black
1519120856,2274,630,black
1379525682,39,7,black
944962173171851265,1867,1336,black
918800272411021317,17,11,black
913876884873732097,6,4,black
1247133655,393,256,black
280097451,69,20,black
959404082472595456,0,0,black
4853736382,47,26,black
201412372,0,0,black
157752809,0,0,black
808776366900609024,214,3,black
386938238,49,15,black
949948204639977473,0,0,white
192210313,506,186,black
3209574863,9,3,black
2203409349,0,0,black
881955823949316096,0,0,black
832844761979551744,20,7,black
977128382906486787,0,0,white
859397936970686464,4,0,black
788265984733896704,216,137,black
132184982,29,12,black
843185914381852672,323,96,black
993229207,384,132,black
394532244,698,299,black
935741822508392448,0,0,black
383730875,42,0,black
153865762,2148,492,hispanic
2744618859,17,10,black
708938738282401792,4,0,black
955885482109480961,1164,79,black
2266529349,28,7,black
904522092,6,4,black
2434847717,2,1,black
827539221216915457,34,22,black
4112210326,104,2,black
2548375276,5,5,black
1425087181,526,3,white
888640476122894336,76,41,black
600332351,0,0,black
921047304022515713,1,0,black
875618806109831168,112,51,black
951842644623228934,0,0,black
42604222,1588,367,black
4505596834,291,58,black
884782860896481288,13,0,black
479427186,8,1,black
793524567553826816,286,88,black
923975934256074752,659,244,black
318523908,127,90,black
835133428446134272,32,0,black
776538684309041152,557,257,black
2615462163,553,212,black
819563832519573506,228,4,black
632732058,236,142,black
129826247,161,1,black
965166945480953856,0,0,black
915002449567653892,466,387,black
788474901313232897,0,0,black
118982060,13,0,black
204340119,0,0,white
130254349,1337,307,black
1035303672,225,178,black
412853012,703,400,black
981963173887660033,0,0,black
567148906,427,306,black
811546615,3,2,black
918206367936274432,0,0,black
953147794008797190,0,0,black
974519480201154560,90,35,black
2252394447,8,0,white
912727518322577409,0,0,black
2193650319,89,63,black
899530692027187200,35,9,black
717962934933135360,438,264,black
3402388037,39,0,white
4901453409,1,0,black
817365546303975424,58,56,black
842093116362502146,2471,1628,black
956614170086182912,0,0,black
77248412,0,0,black
2215978948,471,252,black
941017385716285440,48,10,black
384814084,0,0,black
911666052777566208,50,27,black
757962108948676608,0,0,black
909715919961812992,293,249,black
437642903,11,0,black
221039335,6,0,black
970089218860044294,4,3,black
185549249,0,0,black
559014249,4,3,black
962181222,33,26,black
907646321615654914,1,0,black
964429348563496960,12,3,black
135628777,46,10,white
176691557,333,245,black
885605237742075907,0,0,black
804325828502974466,162,145,black
754386384,437,54,black
702976934167355395,1795,1042,black
870762559191875584,0,0,black
325036579,51,14,black
66311104,3,2,black
944929005077254144,133,10,black
41549288,940,634,black
3038846577,2319,1029,black
146960153,22,0,white
626109561,79,54,black
916889818952499200,2368,1277,black
62807576,914,636,black
809002495221567488,204,92,black
800763931883016192,623,59,black
897094804789755904,46,31,black
65345199,680,159,black
308971834,0,0,black
345231777,49,33,black
861235082887127040,3,1,white
757909491694305280,1387,250,black
2259627039,92,45,black
720835201,53,24,black
908582503593791489,0,0,black
3339471003,470,198,black
184468141,1025,408,black
929959906123436032,1,0,black
892267089272217601,0,0,black
32341084,2208,461,black
870137348,247,166,black
969260209146421248,4,3,black
96523823,0,0,black
912633663824781312,666,187,black
2903730473,0,0,black
843083901136490496,16,10,black
253667908,365,26,black
905471642549276674,24,5,black
848583410457219077,0,0,black
762633880293769216,744,559,black
959063342219452416,21,18,black
59062252,247,0,white
471854286,248,71,white
165047524,7,0,black
397318187,43,0,black
915956816928002048,0,0,black
721945675177570304,9,5,black
75206490,293,65,white
2330572395,28,14,black
970638382417305600,107,13,black
231729047,11,0,white
165840522,210,42,black
429099632,0,0,black
939117950564478976,0,0,black
364493434,106,80,black
1278322728,932,111,black
884120574355800064,6,0,black
710048475824656384,1238,603,black
714816745635188736,144,18,black
3791766383,0,0,black
795936851555192832,155,62,black
782934848,486,81,black
363657009,573,431,black
933208349574942720,12,0,black
930772224914722816,31,12,black
236318812,1208,297,black
410922743,11,1,black
2739795291,131,84,black
589501164,1191,612,black
719373611,365,108,black
887623999433445376,2,0,black
3354652192,107,0,white
901337788599205888,0,0,white
929267552806735872,0,0,black
930471976795299840,0,0,black
2523723329,0,0,black
958993368364744704,2,0,black
204249447,24,3,black
211455719,253,131,black
1686098154,0,0,black
78277500,165,86,black
173886030,417,234,black
859628412054450176,942,585,black
4761848153,280,38,black
88312002,315,33,black
466631561,0,0,black
4846007865,0,0,black
966243248913166336,0,0,black
895628353998397441,25,16,black
247303661,495,244,black
77994301,11,1,white
951472120948719616,0,0,black
912035997084475393,2,1,black
1111692025,198,93,white
955577075297062914,45,11,black
219291999,154,24,white
868515499814113288,288,7,black
123294011,36,10,black
189086626,23,16,black
2867302509,2641,1345,black
339710690,0,0,white
18220539,334,85,black
65612490,0,0,black
935260454548594693,38,11,black
626608166,1543,1153,black
947153437795454976,36,30,black
289886207,487,57,black
957887499178737664,0,0,black
928194263103541248,35,4,black
759680827986968576,819,71,black
74083689,38,17,white
380380068,1375,985,black
320898354,1571,1263,black
280060044,1,0,black
862697887335100416,1232,574,black
241197673,13,0,black
859836096590602240,16,10,black
799181338783924224,225,140,black
810492506,18,7,black
950379541486362624,18,0,black
51020459,154,105,black
633032335,0,0,black
90357715,382,273,white
949369856603951108,0,0,black
2729465715,175,31,black
244385383,5,0,white
967719061714100224,46,31,black
956557330996453376,0,0,white
456690898,76,14,black
814374903377969152,152,39,black
966672897245925377,0,0,black
827558504164638720,737,569,black
215784643,249,20,black
3030316882,29,26,black
852254526803410944,282,228,black
1455119364,413,85,black
906055300075184128,0,0,black
840273288,0,0,black
956409948593893376,0,0,black
27230106,14,3,black
769992275208331264,20,15,black
951437653186105344,9,0,black
2161600858,54,15,black
795824647,16,0,black
927223722876030977,747,377,black
908314840153894912,30,3,black
476933364,527,383,white
968990701194305536,100,35,black
876070599583576065,495,217,black
2270540146,191,144,black
871464961696030721,10,0,white
280141707,50,12,black
2957965479,396,155,black
901650374477611008,1113,237,black
855354264323018752,246,190,black
887311769772982272,69,6,black
766387396824952832,51,0,black
979588083208376320,0,0,black
354336740,172,133,black
980677687969755137,276,155,black
228504297,825,398,black
747274322541056002,290,249,black
949535236530065408,0,0,black
490627033,48,34,black
1923151399,0,0,black
272925399,233,157,white
140951333,3,0,black
260903414,433,186,black
952055349523173376,0,0,white
293481877,389,269,black
87291113,0,0,black
327463893,103,13,black
892992816246337536,69,52,black
964625141350256640,0,0,black
328390363,106,38,black
976572251297501185,111,48,black
471257012,28,3,black
273037206,437,379,black
950390307492974593,17,11,black
1620361488,341,236,black
921704074613002241,0,0,black
874326263107899392,43,37,black
2892214516,125,9,black
36637728,2882,870,black
934338741916897281,0,0,black
964058580105252864,16,13,black
2449229301,2905,1134,black
933818253234851841,22,5,black
896255300768018432,135,76,black
2898116909,282,59,black
3008455858,934,367,black
381071776,49,3,white
849611279144759296,20,7,black
851762618092199936,164,52,black
785174161333358592,25,0,black
913034204,35,9,black
788993568169951232,44,36,black
3130481005,0,0,black
220716228,100,65,black
617996107,146,121,black
967114003901288449,4,1,black
787456178,128,22,black
62802061,43,32,black
3639327495,903,573,black
26197806,221,43,white
4263717075,5,0,black
888446679577501698,0,0,black
24883175,47,23,black
315950914,25,4,black
781050511483076608,551,274,black
38167191,1504,509,black
1070799211,35,0,black
934693214187151360,0,0,white
970631001289486337,0,0,black
479611851,276,150,black
840033761714688000,43,4,black
906074200615649281,13,2,black
626455952,361,220,black
952630475134251009,0,0,black
241581393,906,420,black
847410409443278852,397,311,black
574545569,38,29,black
749917850643664896,307,165,black
567353726,0,0,black
980468192945598464,0,0,black
876008601512534016,204,121,black
776510876245426176,217,161,black
817278074,5,1,white
296160521,291,90,black
42836252,156,90,white
3910659977,0,0,black
897440106092670976,24,11,black
931899074843955201,147,138,black
835533230359130114,5,4,black
4304780063,0,0,black
958027100732174337,26,9,black
4896909359,96,37,black
797164656066461696,0,0,black
902540372768944129,10,8,white
953563080662962176,0,0,black
903654009533337600,20,5,black
312183355,88,46,black
456423057,2,0,black
861288413516976135,1046,471,black
2190644169,452,286,black
720631699315535872,154,16,black
866982190848061441,313,149,black
944836530866147328,28,18,black
814454267490734080,30,1,black
950010877,530,105,black
830867042651820032,721,436,black
949010983858638848,0,0,black
2521411383,559,414,black
916233102703329280,76,27,black
818510368570044420,19,10,black
14118359,196,23,black
921384243036655616,331,198,black
899333910131355648,0,0,black
325450455,708,7,black
980426894133866496,0,0,black
816293502460030976,0,0,black
3710086756,85,53,black
736202327347109888,483,290,black
940606055805083650,0,0,black
976461189847896065,702,460,black
172698314,16,9,black
947317469907161089,5,1,black
2296018685,7,3,black
217064738,0,0,black
879793019293138944,309,61,black
750182520780644352,527,86,white
3984790036,1618,629,black
743206177291517953,36,8,black
304378212,13,0,black
960191975793348609,4,1,black
761258229468889088,32,10,black
947832727,31,6,black
565967392,270,45,black
302492551,1943,1020,black
818391790814380032,0,0,black
3384610840,110,25,white
325581468,23,9,black
909643486982475776,93,48,black
223970954,0,0,black
975809710099173376,0,0,black
961904455582208001,281,217,black
966317143959760898,56,34,black
3369807478,128,3,black
936869661085523968,14,3,white
3887786056,0,0,black
2822190049,1109,144,black
386511386,1122,597,black
808334495866900480,4,0,white
734703256191029248,613,308,black
843221178,11,5,black
381747250,215,34,black
737614657691607041,220,126,black
927803917,0,0,black
545667918,103,0,black
2537330513,132,77,black
3849038583,13,5,black
148408379,112,61,black
982957156709339136,0,0,black
2668992244,0,0,black
923237776321122305,0,0,black
973951222918123522,9,0,black
1857022214,99,49,black
283990493,154,130,black
930649480415862785,1397,972,black
2502264651,225,41,black
1216462375,1684,279,white
2349782390,105,0,black
30287622,74,37,white
291102351,88,42,black
950285286927470593,3,0,black
16949784,92,5,white
955359212514791424,23,16,black
829945154912079872,6,4,black
2899066036,119,77,black
387528979,270,123,black
30854936,183,54,black
193649302,367,120,black
1426135622,380,175,black
1131443834,111,28,black
2779167521,166,67,black
939119167411802112,0,0,black
886591003041333249,45,0,black
4020068344,46,3,black
708664434856759296,0,0,black
950308640136880128,19,8,black
258872417,525,252,black
200087313,71,1,black
953275172,14,4,black
948479708613808128,114,50,black
1307264388,13,0,black
436530575,290,198,black
115654441,210,104,black
616371619,124,0,black
394727215,31,0,white
2566245041,363,98,black
965658531109195776,69,16,black
914559308821618688,56,18,black
845663119724687361,181,164,black
970080084483821569,0,0,black
880619442941698048,0,0,black
812701646358740992,212,23,white
942449053425655809,0,0,black
365514304,4,0,white
21390554,28,0,black
4003941501,2282,1377,black
817000850111479808,310,121,black
723466154182848512,301,236,black
551724678,455,314,black
729665884999004160,0,0,black
976242883220135938,18,12,black
4520812055,129,0,black
973982907420368896,0,0,black
752532474031398913,137,109,black
3037431550,94,8,black
788473876116303872,0,0,black
2766168303,101,69,black
772797810269904896,73,15,white
3460489355,66,30,black
480399638,23,15,black
3348775282,95,27,black
768497553805541376,685,228,black
884532712048128002,4,0,black
351516095,512,172,black
128185354,71,46,white
878932814892290049,5,2,black
882721869438308353,264,164,black
24671850,113,5,black
3375660820,23,14,black
704473255,75,54,black
737330295423283200,747,38,black
272487493,739,609,black
957296254857474048,18,7,black
906845587,67,48,black
949546870296252417,768,403,black
115900384,936,392,black
126923872,535,352,black
727938700898906112,133,18,black
949197664805060608,16,4,white
271868063,0,0,black
909849923713150977,661,165,black
547415077,0,0,black
940142597540020224,323,29,black
977762186067144704,1,0,black
1259844372,2371,1249,black
1719300308,41,0,black
961620487821516800,81,1,black
705956114165342208,391,255,black
929760590075236352,544,340,black
26249480,429,177,black
3034124842,174,87,black
760914493752897540,129,28,white
737138959571156992,0,0,black
907193155908497408,255,89,black
899448570,22,8,black
968116003740770304,0,0,black
949185934439993344,374,244,black
927960722142846976,8,0,black
143356206,4,1,black
1921469514,257,127,black
2604096189,35,13,black
1725775752,0,0,white
2940092027,552,180,black
1147953049,79,6,black
272028808,516,258,black
958445890066419712,9,2,black
427307660,308,226,black
900076873081913344,0,0,black
973896201291657216,8,3,black
394726523,605,261,black
434734218,83,4,white
1288176523,20,13,black
246845554,315,15,black
938324715579592704,5,0,black
359479820,1195,819,black
133860341,162,0,white
4201428687,310,152,black
3245485043,270,82,black
944301594333667330,0,0,black
3007422688,42,0,black
55968191,913,423,black
4846671399,178,12,black
1560796110,808,548,black
778256933157470209,296,200,black
1219784222,311,137,black
21184116,119,14,black
918798634220703749,240,15,white
448841520,220,0,black
913054905140736001,120,10,black
1556589888,114,55,black
891514340377075713,0,0,black
87626760,13,3,black
373757179,18,8,black
981775351,99,15,white
147852930,1208,436,white
949588694897438720,203,125,black
2855436502,0,0,black
823768136361066496,0,0,black
807849943729930240,0,0,black
956484088545923073,1,0,black
2872673774,10,0,black
3121108763,31,10,black
243717260,0,0,white
822885618212597760,0,0,black
943120473273044992,447,205,black
886265174,368,95,black
1291748586,246,112,black
310967651,634,421,black
164685074,94,7,white
298631267,33,19,white
188862348,152,96,black
363623751,92,56,black
847180124663533572,192,48,black
873461037433016321,106,51,black
588392342,323,241,black
908047611092983809,0,0,black
956537532119953409,0,0,black
744872085760184320,1615,935,black
4059911655,56,7,black
231371182,276,107,black
138160210,0,0,white
862328350576185344,303,177,black
944462544495837184,132,81,black
1693879975,278,154,black
943074970166493184,10,2,black
807416484116971520,391,214,black
862305704484405248,12,7,black
3025006721,333,162,black
743828457398886400,68,43,black
821311071206129664,0,0,black
1686075956,360,133,black
2837293739,1,0,black
590505059,2098,259,asian
280475683,26,9,white
390161107,556,195,black
953921226484998144,212,26,black
61229842,1052,412,black
610844774,417,139,black
3653614163,35,9,black
891291096202039296,140,49,black
68983950,46,21,black
901499249476730882,683,389,black
922729822941536256,146,121,black
918118646009991168,1073,93,white
3390578423,0,0,black
909574056336347136,205,2,black
1011700376,0,0,black
877215233135304704,404,183,black
952559114713993217,0,0,black
905121925508341761,306,115,black
363717865,581,362,black
4444800921,186,24,black
17333451,169,0,black
963006184340025345,0,0,black
551063468,930,398,black
353499099,27,10,white
239266552,360,10,black
339690731,57,24,black
74778822,387,1,black
962346242289397761,0,0,black
911296039499558912,6,1,black
91451490,145,55,black
795920793108676737,7,6,black
1513152205,323,284,black
740948653339213824,135,37,black
1407417529,2033,262,black
230465764,89,43,black
1860009998,227,113,black
924743055063830528,86,12,black
930317660960837632,174,134,black
932758702804914176,1441,801,black
959808028924174341,2,0,black
958357617377759234,513,273,black
2876737515,37,13,black
939393414134665217,10,0,white
147548294,241,28,black
846443445673701376,114,43,black
976550102776066048,0,0,black
4646054884,3,0,black
928245005147308033,0,0,black
920368220493746176,19,14,black
392118126,59,0,white
1181717262,1,0,black
333331197,633,31,black
90468085,233,76,black
2256490395,12,9,black
860552799951761412,291,14,black
413041816,40,9,black
851363349610860544,170,64,black
932304172975878144,0,0,black
755120284454232065,81,28,black
918681256149377024,0,0,black
3001154997,3,1,white
936284161089900544,0,0,black
945437646,498,298,black
173849551,890,481,black
2524133051,62,24,black
622490597,109,38,black
945325080271343616,0,0,black
2753987442,241,79,black
49611106,2,0,white
817043618133344256,292,251,black
3087036425,242,16,black
1091385230,2490,1446,black
701725490432835586,137,51,black
831571959955779587,278,146,black
2863609899,11,0,black
946636965042180098,0,0,black
1083587646,209,177,black
2719448259,11,9,black
1001575831,170,94,black
949435988916473857,0,0,black
915985922121961473,2705,1085,black
189216183,99,30,black
928917706337935361,1,0,black
611507170,147,95,black
1195665211,0,0,black
896804782744195072,48,30,white
3683288715,19,2,black
3198605842,1247,411,black
70602837,35,16,white
962777180005691392,64,28,black
287326586,70,11,black
2492828476,0,0,black
496454360,104,24,white
2305940151,11,8,black
165347236,84,0,white
783594077212344320,149,30,black
255884260,112,22,black
595743882,515,313,black
832206702476918789,13,0,black
757745606,0,0,black
53062409,0,0,white
719404148505124864,1048,193,white
833289754204594177,6,4,black
431624706,4,1,white
947721986112966657,696,178,white
819167648848158720,64,13,black
258684564,91,1,white
884505661526204416,82,1,black
387929868,494,263,black
953566054747463680,0,0,black
1000209625,180,98,black
313254505,247,172,black
306779353,1009,497,black
717347414894632960,5,0,black
783302067939110912,22,8,black
2360640514,0,0,black
339138707,392,260,black
862597990262988800,23,13,black
3320722779,432,6,white
2889298955,33,6,black
2410044677,238,102,black
47929551,739,357,black
943785680941010944,3,0,black
3439060323,228,81,black
4737118631,0,0,black
979648839635427329,0,0,black
902108821228834816,23,4,black
2520643030,25,0,black
976522972734328832,2339,1020,black
711284073671614464,78,50,black
339722538,0,0,black
180987705,17,2,black
845893343326416896,43,20,black
708155382024249344,64,13,white
3162919564,67,55,black
109555825,253,173,black
267265992,181,2,white
930063918382362624,22,16,black
907604334,483,126,black
143575463,1419,975,black
921555568443215873,243,11,black
1344318738,71,35,black
1032620072,842,411,black
880905255856328704,16,1,black
454192151,311,221,black
1027826138,88,51,black
125121072,22,5,black
864735810293202944,93,40,black
3384450135,149,0,black
2212884417,3,1,black
1187069426,305,211,black
944854604331839488,230,69,black
1550344027,0,0,black
1704420277,167,41,black
940614125314564096,130,17,black
2699610717,445,357,black
829281240058646530,50,42,black
2620684353,10,2,black
4804561822,2617,1501,black
712276243991928832,53,2,black
344556252,71,35,black
1617694772,717,215,white
928202465635459072,0,0,black
220981466,642,66,white
3493827917,3,2,black
904259640,1421,804,black
949233997422440448,47,24,black
914227145194471424,5,4,black
767837255750868992,3,1,black
712170771637018624,14,0,black
905737403717099520,6,0,black
897510791175385088,0,0,black
1563692665,0,0,black
401826953,249,67,hispanic
584625870,64,48,black
533976509,12,2,white
948683871893295104,60,4,black
4089212896,0,0,black
850016666,7,4,black
214824602,9,1,black
885830239561162752,33,20,white
873798758,235,81,black
892021565189218304,133,56,black
441882122,765,365,black
1852007618,0,0,black
3415854897,325,190,black
3055737122,934,354,black
764017436722991106,200,144,black
229330496,0,0,black
3307494345,217,78,black
2824478295,0,0,black
2261002715,39,26,black
949499246709035014,16,2,black
620046692,1776,680,black
961307793788727296,22,6,black
92968990,60,10,white
3379462648,521,334,black
976225794749091840,157,27,black
936951131317702656,69,49,black
4445328561,4,0,black
233127344,2508,711,black
278066639,229,30,black
2340196328,0,0,black
4156992683,9,0,black
354540224,319,274,black
435232441,2459,1094,black
148777274,435,139,black
2948781837,258,105,black
42361788,115,34,black
541822902,208,109,black
1326684624,0,0,black
382529018,0,0,black
2655392109,39,1,white
164171373,0,0,white
800539845160366084,350,201,black
1239785118,142,117,black
857117135486767104,217,142,black
949227670436564992,0,0,black
567380057,2819,1502,black
844510306852331521,721,188,black
2568473121,3042,1156,white
898136982437679105,42,10,black
136627115,1417,826,black
963371319998939136,0,0,black
947913876632489990,593,225,black
860796681717260288,271,2,white
939294503910985728,331,170,black
952435682458423297,0,0,black
957548531702779904,0,0,black
755891290949156865,132,11,black
383826309,191,12,black
37179623,610,190,white
3250792276,0,0,black
321839775,191,77,black
3244559297,136,27,black
800796487,1,1,black
1058561966,0,0,black
799591382,20,18,black
194019991,378,196,black
465764485,92,39,black
886595880056500230,0,0,black
3523537815,136,25,black
